id,name,province_id/id
nstda_ccsc_m_eamphur_624,อ.อาจสามารถ,res_country_state_99
nstda_ccsc_m_eamphur_625,อ.เมืองระนอง,res_country_state_100
nstda_ccsc_m_eamphur_626,อ.กระบุรี,res_country_state_100
nstda_ccsc_m_eamphur_627,อ.กะเปอร์,res_country_state_100
nstda_ccsc_m_eamphur_628,อ.ละอุ่น,res_country_state_100
nstda_ccsc_m_eamphur_629,อ.สุขสำราญ,res_country_state_100
nstda_ccsc_m_eamphur_630,อ.เขาชะเมา,res_country_state_101
nstda_ccsc_m_eamphur_631,อ.เมืองระยอง,res_country_state_101
nstda_ccsc_m_eamphur_632,อ.แกลง,res_country_state_101
nstda_ccsc_m_eamphur_633,อ.นิคมพัฒนา,res_country_state_101
nstda_ccsc_m_eamphur_634,อ.บ้านค่าย,res_country_state_101
nstda_ccsc_m_eamphur_635,อ.บ้านฉาง,res_country_state_101
nstda_ccsc_m_eamphur_636,อ.ปลวกแดง,res_country_state_101
nstda_ccsc_m_eamphur_637,อ.วังจันทร์,res_country_state_101
nstda_ccsc_m_eamphur_638,อ.เมืองราชบุรี,res_country_state_102
nstda_ccsc_m_eamphur_639,อ.โพธาราม,res_country_state_102
nstda_ccsc_m_eamphur_640,อ.จอมบึง,res_country_state_102
nstda_ccsc_m_eamphur_641,อ.ดำเนินสะดวก,res_country_state_102
nstda_ccsc_m_eamphur_642,อ.บางแพ,res_country_state_102
nstda_ccsc_m_eamphur_643,อ.บ้านโป่ง,res_country_state_102
nstda_ccsc_m_eamphur_644,อ.บ้านคา,res_country_state_102
nstda_ccsc_m_eamphur_645,อ.ปากท่อ,res_country_state_102
nstda_ccsc_m_eamphur_646,อ.วัดเพลง,res_country_state_102
nstda_ccsc_m_eamphur_647,อ.สวนผึ้ง,res_country_state_102
nstda_ccsc_m_eamphur_648,อ.เมืองลพบุรี,res_country_state_103
nstda_ccsc_m_eamphur_649,อ.โคกเจริญ,res_country_state_103
nstda_ccsc_m_eamphur_650,อ.โคกสำโรง,res_country_state_103
nstda_ccsc_m_eamphur_651,อ.ชัยบาดาล,res_country_state_103
nstda_ccsc_m_eamphur_652,อ.ท่าวุ้ง,res_country_state_103
nstda_ccsc_m_eamphur_653,อ.ท่าหลวง,res_country_state_103
nstda_ccsc_m_eamphur_654,อ.บ้านหมี่,res_country_state_103
nstda_ccsc_m_eamphur_655,อ.พัฒนานิคม,res_country_state_103
nstda_ccsc_m_eamphur_656,อ.ลำสนธิ,res_country_state_103
nstda_ccsc_m_eamphur_657,อ.สระโบสถ์,res_country_state_103
nstda_ccsc_m_eamphur_658,อ.หนองม่วง,res_country_state_103
nstda_ccsc_m_eamphur_659,อ.เกาะคา,res_country_state_104
nstda_ccsc_m_eamphur_660,อ.เถิน,res_country_state_104
nstda_ccsc_m_eamphur_661,อ.เมืองปาน,res_country_state_104
nstda_ccsc_m_eamphur_662,อ.เมืองลำปาง,res_country_state_104
nstda_ccsc_m_eamphur_663,อ.เสริมงาม,res_country_state_104
nstda_ccsc_m_eamphur_664,อ.แจ้ห่ม,res_country_state_104
nstda_ccsc_m_eamphur_665,อ.แม่เมาะ,res_country_state_104
nstda_ccsc_m_eamphur_666,อ.แม่ทะ,res_country_state_104
nstda_ccsc_m_eamphur_667,อ.แม่พริก,res_country_state_104
nstda_ccsc_m_eamphur_668,อ.งาว,res_country_state_104
nstda_ccsc_m_eamphur_669,อ.วังเหนือ,res_country_state_104
nstda_ccsc_m_eamphur_670,อ.สบปราบ,res_country_state_104
nstda_ccsc_m_eamphur_671,อ.ห้างฉัตร,res_country_state_104
nstda_ccsc_m_eamphur_672,อ.เมืองลำพูน,res_country_state_105
nstda_ccsc_m_eamphur_673,อ.เวียงหนองล่อง,res_country_state_105
nstda_ccsc_m_eamphur_674,อ.แม่ทา,res_country_state_105
nstda_ccsc_m_eamphur_675,อ.ทุ่งหัวช้าง,res_country_state_105
nstda_ccsc_m_eamphur_676,อ.บ้านโฮ่ง,res_country_state_105
nstda_ccsc_m_eamphur_677,อ.บ้านธิ,res_country_state_105
nstda_ccsc_m_eamphur_678,อ.ป่าซาง,res_country_state_105
nstda_ccsc_m_eamphur_679,อ.ลี้,res_country_state_105
nstda_ccsc_m_eamphur_680,อ.เบญจลักษ์,res_country_state_107
nstda_ccsc_m_eamphur_681,อ.เมืองจันทร์,res_country_state_107
nstda_ccsc_m_eamphur_682,อ.เมืองศรีสะเกษ,res_country_state_107
nstda_ccsc_m_eamphur_683,อ.โนนคูณ,res_country_state_107
nstda_ccsc_m_eamphur_684,อ.โพธิ์ศรีสุวรรณ,res_country_state_107
nstda_ccsc_m_eamphur_685,อ.ไพรบึง,res_country_state_107
nstda_ccsc_m_eamphur_686,อ.กันทรลักษ์,res_country_state_107
nstda_ccsc_m_eamphur_687,อ.กันทรารมย์,res_country_state_107
nstda_ccsc_m_eamphur_688,อ.ขุขันธ์,res_country_state_107
nstda_ccsc_m_eamphur_689,อ.ขุนหาญ,res_country_state_107
nstda_ccsc_m_eamphur_690,อ.น้ำเกลี้ยง,res_country_state_107
nstda_ccsc_m_eamphur_691,อ.บึงบูรพ์,res_country_state_107
nstda_ccsc_m_eamphur_692,อ.ปรางค์กู่,res_country_state_107
nstda_ccsc_m_eamphur_693,อ.พยุห์,res_country_state_107
nstda_ccsc_m_eamphur_694,อ.ภูสิงห์,res_country_state_107
nstda_ccsc_m_eamphur_695,อ.ยางชุมน้อย,res_country_state_107
nstda_ccsc_m_eamphur_696,อ.ราษีไศล,res_country_state_107
nstda_ccsc_m_eamphur_697,อ.วังหิน,res_country_state_107
nstda_ccsc_m_eamphur_698,อ.ศรีรัตนะ,res_country_state_107
nstda_ccsc_m_eamphur_699,อ.ศิลาลาด,res_country_state_107
nstda_ccsc_m_eamphur_700,อ.ห้วยทับทัน,res_country_state_107
nstda_ccsc_m_eamphur_701,อ.อุทุมพรพิสัย,res_country_state_107
nstda_ccsc_m_eamphur_702,อ.เจริญศิลป์,res_country_state_108
nstda_ccsc_m_eamphur_703,อ.เต่างอย,res_country_state_108
nstda_ccsc_m_eamphur_704,อ.เมืองสกลนคร,res_country_state_108
nstda_ccsc_m_eamphur_705,อ.โคกศรีสุพรรณ,res_country_state_108
nstda_ccsc_m_eamphur_706,อ.โพนนาแก้ว,res_country_state_108
nstda_ccsc_m_eamphur_707,อ.กุดบาก,res_country_state_108
nstda_ccsc_m_eamphur_708,อ.กุสุมาลย์,res_country_state_108
nstda_ccsc_m_eamphur_709,อ.คำตากล้า,res_country_state_108
nstda_ccsc_m_eamphur_710,อ.นิคมน้ำอูน,res_country_state_108
nstda_ccsc_m_eamphur_711,อ.บ้านม่วง,res_country_state_108
nstda_ccsc_m_eamphur_712,อ.พรรณานิคม,res_country_state_108
nstda_ccsc_m_eamphur_713,อ.พังโคน,res_country_state_108
nstda_ccsc_m_eamphur_714,อ.ภูพาน,res_country_state_108
nstda_ccsc_m_eamphur_715,อ.วานรนิวาส,res_country_state_108
nstda_ccsc_m_eamphur_716,อ.วาริชภูมิ,res_country_state_108
nstda_ccsc_m_eamphur_717,อ.สว่างแดนดิน,res_country_state_108
nstda_ccsc_m_eamphur_718,อ.ส่องดาว,res_country_state_108
nstda_ccsc_m_eamphur_719,อ.อากาศอำนวย,res_country_state_108
nstda_ccsc_m_eamphur_720,อ.เทพา,res_country_state_109
nstda_ccsc_m_eamphur_721,อ.เมืองสงขลา,res_country_state_109
nstda_ccsc_m_eamphur_722,อ.กระแสสินธุ์,res_country_state_109
nstda_ccsc_m_eamphur_723,อ.คลองหอยโข่ง,res_country_state_109
nstda_ccsc_m_eamphur_724,อ.ควนเนียง,res_country_state_109
nstda_ccsc_m_eamphur_725,อ.จะนะ,res_country_state_109
nstda_ccsc_m_eamphur_726,อ.นาทวี,res_country_state_109
nstda_ccsc_m_eamphur_727,อ.นาหม่อม,res_country_state_109
nstda_ccsc_m_eamphur_728,อ.บางกล่ำ,res_country_state_109
nstda_ccsc_m_eamphur_729,อ.ระโนด,res_country_state_109
nstda_ccsc_m_eamphur_730,อ.รัตภูมิ,res_country_state_109
nstda_ccsc_m_eamphur_731,อ.สทิงพระ,res_country_state_109
nstda_ccsc_m_eamphur_732,อ.สะเดา,res_country_state_109
nstda_ccsc_m_eamphur_733,อ.สะบ้าย้อย,res_country_state_109
nstda_ccsc_m_eamphur_734,อ.สิงหนคร,res_country_state_109
nstda_ccsc_m_eamphur_735,อ.หาดใหญ่,res_country_state_109
nstda_ccsc_m_eamphur_736,อ.เมืองสตูล,res_country_state_110
nstda_ccsc_m_eamphur_737,อ.ควนโดน,res_country_state_110
nstda_ccsc_m_eamphur_738,อ.ควนกาหลง,res_country_state_110
nstda_ccsc_m_eamphur_739,อ.ท่าแพ,res_country_state_110
nstda_ccsc_m_eamphur_740,อ.ทุ่งหว้า,res_country_state_110
nstda_ccsc_m_eamphur_741,อ.มะนัง,res_country_state_110
nstda_ccsc_m_eamphur_742,อ.ละงู,res_country_state_110
nstda_ccsc_m_eamphur_743,อ.เมืองสมุทรปราการ,res_country_state_111
nstda_ccsc_m_eamphur_744,อ.บางเสาธง,res_country_state_111
nstda_ccsc_m_eamphur_745,อ.บางบ่อ,res_country_state_111
nstda_ccsc_m_eamphur_746,อ.บางพลี,res_country_state_111
nstda_ccsc_m_eamphur_747,อ.พระประแดง,res_country_state_111
nstda_ccsc_m_eamphur_748,อ.พระสมุทรเจดีย์,res_country_state_111
nstda_ccsc_m_eamphur_749,อ.เมืองสมุทรสงคราม,res_country_state_112
nstda_ccsc_m_eamphur_750,อ.บางคนที,res_country_state_112
nstda_ccsc_m_eamphur_751,อ.อัมพวา,res_country_state_112
nstda_ccsc_m_eamphur_752,อ.เมืองสมุทรสาคร,res_country_state_113
nstda_ccsc_m_eamphur_753,อ.กระทุ่มแบน,res_country_state_113
nstda_ccsc_m_eamphur_754,อ.บ้านแพ้ว,res_country_state_113
nstda_ccsc_m_eamphur_755,อ.เขาฉกรรจ์,res_country_state_114
nstda_ccsc_m_eamphur_756,อ.เมืองสระแก้ว,res_country_state_114
nstda_ccsc_m_eamphur_757,อ.โคกสูง,res_country_state_114
nstda_ccsc_m_eamphur_758,อ.คลองหาด,res_country_state_114
nstda_ccsc_m_eamphur_759,อ.ตาพระยา,res_country_state_114
nstda_ccsc_m_eamphur_760,อ.วังน้ำเย็น,res_country_state_114
nstda_ccsc_m_eamphur_761,อ.วังสมบูรณ์,res_country_state_114
nstda_ccsc_m_eamphur_762,อ.วัฒนานคร,res_country_state_114
nstda_ccsc_m_eamphur_763,อ.อรัญประเทศ,res_country_state_114
nstda_ccsc_m_eamphur_764,อ.เฉลิมพระเกียรติ,res_country_state_115
nstda_ccsc_m_eamphur_765,อ.เมืองสระบุรี,res_country_state_115
nstda_ccsc_m_eamphur_766,อ.เสาไห้,res_country_state_115
nstda_ccsc_m_eamphur_767,อ.แก่งคอย,res_country_state_115
nstda_ccsc_m_eamphur_768,อ.ดอนพุด,res_country_state_115
nstda_ccsc_m_eamphur_769,อ.บ้านหมอ,res_country_state_115
nstda_ccsc_m_eamphur_770,อ.พระพุทธบาท,res_country_state_115
nstda_ccsc_m_eamphur_771,อ.มวกเหล็ก,res_country_state_115
nstda_ccsc_m_eamphur_772,อ.วังม่วง,res_country_state_115
nstda_ccsc_m_eamphur_773,อ.วิหารแดง,res_country_state_115
nstda_ccsc_m_eamphur_774,อ.หนองแค,res_country_state_115
nstda_ccsc_m_eamphur_775,อ.หนองแซง,res_country_state_115
nstda_ccsc_m_eamphur_776,อ.หนองโดน,res_country_state_115
nstda_ccsc_m_eamphur_777,อ.เมืองสิงห์บุรี,res_country_state_116
nstda_ccsc_m_eamphur_778,อ.ค่ายบางระจัน,res_country_state_116
nstda_ccsc_m_eamphur_779,อ.ท่าช้าง,res_country_state_116
nstda_ccsc_m_eamphur_780,อ.บางระจัน,res_country_state_116
nstda_ccsc_m_eamphur_781,อ.พรหมบุรี,res_country_state_116
nstda_ccsc_m_eamphur_782,อ.อินทร์บุรี,res_country_state_116
nstda_ccsc_m_eamphur_783,อ.เมืองสุโขทัย,res_country_state_117
nstda_ccsc_m_eamphur_784,อ.กงไกรลาศ,res_country_state_117
nstda_ccsc_m_eamphur_785,อ.คีรีมาศ,res_country_state_117
nstda_ccsc_m_eamphur_786,อ.ทุ่งเสลี่ยม,res_country_state_117
nstda_ccsc_m_eamphur_787,อ.บ้านด่านลานหอย,res_country_state_117
nstda_ccsc_m_eamphur_788,อ.ศรีนคร,res_country_state_117
nstda_ccsc_m_eamphur_789,อ.ศรีสัชนาลัย,res_country_state_117
nstda_ccsc_m_eamphur_790,อ.ศรีสำโรง,res_country_state_117
nstda_ccsc_m_eamphur_791,อ.สวรรคโลก,res_country_state_117
nstda_ccsc_m_eamphur_792,อ.เดิมบางนางบวช,res_country_state_118
nstda_ccsc_m_eamphur_793,อ.เมืองสุพรรณบุรี,res_country_state_118
nstda_ccsc_m_eamphur_794,อ.ดอนเจดีย์,res_country_state_118
nstda_ccsc_m_eamphur_795,อ.ด่านช้าง,res_country_state_118
nstda_ccsc_m_eamphur_796,อ.บางปลาม้า,res_country_state_118
nstda_ccsc_m_eamphur_797,อ.ศรีประจันต์,res_country_state_118
nstda_ccsc_m_eamphur_798,อ.สองพี่น้อง,res_country_state_118
nstda_ccsc_m_eamphur_799,อ.สามชุก,res_country_state_118
nstda_ccsc_m_eamphur_800,อ.หนองหญ้าไซ,res_country_state_118
nstda_ccsc_m_eamphur_801,อ.อู่ทอง,res_country_state_118
nstda_ccsc_m_eamphur_802,อ.เกาะพะงัน,res_country_state_119
nstda_ccsc_m_eamphur_803,อ.เกาะสมุย,res_country_state_119
nstda_ccsc_m_eamphur_804,อ.เคียนซา,res_country_state_119
nstda_ccsc_m_eamphur_805,อ.เมืองสุราษฎร์ธานี,res_country_state_119
nstda_ccsc_m_eamphur_806,อ.เวียงสระ,res_country_state_119
nstda_ccsc_m_eamphur_807,อ.ไชยา,res_country_state_119
nstda_ccsc_m_eamphur_808,อ.กาญจนดิษฐ์,res_country_state_119
nstda_ccsc_m_eamphur_809,อ.คีรีรัฐนิคม,res_country_state_119
nstda_ccsc_m_eamphur_810,อ.ชัยบุรี,res_country_state_119
nstda_ccsc_m_eamphur_811,อ.ดอนสัก,res_country_state_119
nstda_ccsc_m_eamphur_812,อ.ท่าฉาง,res_country_state_119
nstda_ccsc_m_eamphur_813,อ.ท่าชนะ,res_country_state_119
nstda_ccsc_m_eamphur_814,อ.บ้านตาขุน,res_country_state_119
nstda_ccsc_m_eamphur_815,อ.บ้านนาเดิม,res_country_state_119
nstda_ccsc_m_eamphur_816,อ.บ้านนาสาร,res_country_state_119
nstda_ccsc_m_eamphur_817,อ.พนม,res_country_state_119
nstda_ccsc_m_eamphur_818,อ.พระแสง,res_country_state_119
nstda_ccsc_m_eamphur_819,อ.พุนพิน,res_country_state_119
nstda_ccsc_m_eamphur_820,อ.วิภาวดี,res_country_state_119
nstda_ccsc_m_eamphur_821,อ.เขวาสินรินทร์,res_country_state_120
nstda_ccsc_m_eamphur_822,อ.เมืองสุรินทร์,res_country_state_120
nstda_ccsc_m_eamphur_823,อ.โนนนารายณ์,res_country_state_120
nstda_ccsc_m_eamphur_824,อ.กาบเชิง,res_country_state_120
nstda_ccsc_m_eamphur_825,อ.จอมพระ,res_country_state_120
nstda_ccsc_m_eamphur_826,อ.ชุมพลบุรี,res_country_state_120
nstda_ccsc_m_eamphur_827,อ.ท่าตูม,res_country_state_120
nstda_ccsc_m_eamphur_828,อ.บัวเชด,res_country_state_120
nstda_ccsc_m_eamphur_829,อ.ปราสาท,res_country_state_120
nstda_ccsc_m_eamphur_830,อ.พนมดงรัก,res_country_state_120
nstda_ccsc_m_eamphur_831,อ.รัตนบุรี,res_country_state_120
nstda_ccsc_m_eamphur_832,อ.ลำดวน,res_country_state_120
nstda_ccsc_m_eamphur_833,อ.ศรีณรงค์,res_country_state_120
nstda_ccsc_m_eamphur_834,อ.ศีขรภูมิ,res_country_state_120
nstda_ccsc_m_eamphur_835,อ.สนม,res_country_state_120
nstda_ccsc_m_eamphur_836,อ.สังขะ,res_country_state_120
nstda_ccsc_m_eamphur_837,อ.สำโรงทาบ,res_country_state_120
nstda_ccsc_m_eamphur_838,อ.เฝ้าไร่,res_country_state_121
nstda_ccsc_m_eamphur_839,อ.เมืองหนองคาย,res_country_state_121
nstda_ccsc_m_eamphur_840,อ.โพธิ์ตาก,res_country_state_121
nstda_ccsc_m_eamphur_841,อ.โพนพิสัย,res_country_state_121
nstda_ccsc_m_eamphur_842,อ.ท่าบ่อ,res_country_state_121
nstda_ccsc_m_eamphur_843,อ.รัตนวาปี,res_country_state_121
nstda_ccsc_m_eamphur_844,อ.ศรีเชียงใหม่,res_country_state_121
nstda_ccsc_m_eamphur_845,อ.สระใคร,res_country_state_121
nstda_ccsc_m_eamphur_846,อ.สังคม,res_country_state_121
nstda_ccsc_m_eamphur_847,อ.เมืองหนองบัวลำภู,res_country_state_122
nstda_ccsc_m_eamphur_848,อ.โนนสัง,res_country_state_122
nstda_ccsc_m_eamphur_849,อ.นากลาง,res_country_state_122
nstda_ccsc_m_eamphur_850,อ.นาวัง,res_country_state_122
nstda_ccsc_m_eamphur_851,อ.ศรีบุญเรือง,res_country_state_122
nstda_ccsc_m_eamphur_852,อ.สุวรรณคูหา,res_country_state_122
nstda_ccsc_m_eamphur_853,อ.เมืองอ่างทอง,res_country_state_123
nstda_ccsc_m_eamphur_854,อ.แสวงหา,res_country_state_123
nstda_ccsc_m_eamphur_855,อ.โพธิ์ทอง,res_country_state_123
nstda_ccsc_m_eamphur_856,อ.ไชโย,res_country_state_123
nstda_ccsc_m_eamphur_857,อ.ป่าโมก,res_country_state_123
nstda_ccsc_m_eamphur_858,อ.วิเศษชัยชาญ,res_country_state_123
nstda_ccsc_m_eamphur_859,อ.สามโก้,res_country_state_123
nstda_ccsc_m_eamphur_860,อ.เมืองอำนาจเจริญ,res_country_state_124
nstda_ccsc_m_eamphur_861,อ.เสนางคนิคม,res_country_state_124
nstda_ccsc_m_eamphur_862,อ.ชานุมาน,res_country_state_124
nstda_ccsc_m_eamphur_863,อ.ปทุมราชวงศา,res_country_state_124
nstda_ccsc_m_eamphur_864,อ.พนา,res_country_state_124
nstda_ccsc_m_eamphur_865,อ.ลืออำนาจ,res_country_state_124
nstda_ccsc_m_eamphur_866,อ.หัวตะพาน,res_country_state_124
nstda_ccsc_m_eamphur_867,อ.เพ็ญ,res_country_state_125
nstda_ccsc_m_eamphur_868,อ.เมืองอุดรธานี,res_country_state_125
nstda_ccsc_m_eamphur_869,อ.โนนสะอาด,res_country_state_125
nstda_ccsc_m_eamphur_870,อ.ไชยวาน,res_country_state_125
nstda_ccsc_m_eamphur_871,อ.กุดจับ,res_country_state_125
nstda_ccsc_m_eamphur_872,อ.กุมภวาปี,res_country_state_125
nstda_ccsc_m_eamphur_873,อ.กู่แก้ว,res_country_state_125
nstda_ccsc_m_eamphur_874,อ.ทุ่งฝน,res_country_state_125
nstda_ccsc_m_eamphur_875,อ.นายูง,res_country_state_125
nstda_ccsc_m_eamphur_876,อ.น้ำโสม,res_country_state_125
nstda_ccsc_m_eamphur_877,อ.บ้านดุง,res_country_state_125
nstda_ccsc_m_eamphur_878,อ.บ้านผือ,res_country_state_125
nstda_ccsc_m_eamphur_879,อ.ประจักษ์ศิลปาคม,res_country_state_125
nstda_ccsc_m_eamphur_880,อ.พิบูลย์รักษ์,res_country_state_125
nstda_ccsc_m_eamphur_881,อ.วังสามหมอ,res_country_state_125
nstda_ccsc_m_eamphur_882,อ.ศรีธาตุ,res_country_state_125
nstda_ccsc_m_eamphur_883,อ.สร้างคอม,res_country_state_125
nstda_ccsc_m_eamphur_884,อ.หนองแสง,res_country_state_125
nstda_ccsc_m_eamphur_885,อ.หนองวัวซอ,res_country_state_125
nstda_ccsc_m_eamphur_886,อ.หนองหาน,res_country_state_125
nstda_ccsc_m_eamphur_887,อ.เมืองอุตรดิตถ์,res_country_state_126
nstda_ccsc_m_eamphur_888,อ.ตรอน,res_country_state_126
nstda_ccsc_m_eamphur_889,อ.ทองแสนขัน,res_country_state_126
nstda_ccsc_m_eamphur_890,อ.ท่าปลา,res_country_state_126
nstda_ccsc_m_eamphur_891,อ.น้ำปาด,res_country_state_126
nstda_ccsc_m_eamphur_892,อ.บ้านโคก,res_country_state_126
nstda_ccsc_m_eamphur_893,อ.พิชัย,res_country_state_126
nstda_ccsc_m_eamphur_894,อ.ฟากท่า,res_country_state_126
nstda_ccsc_m_eamphur_895,อ.ลับแล,res_country_state_126
nstda_ccsc_m_eamphur_896,อ.เมืองอุทัยธานี,res_country_state_127
nstda_ccsc_m_eamphur_897,อ.ทัพทัน,res_country_state_127
nstda_ccsc_m_eamphur_898,อ.บ้านไร่,res_country_state_127
nstda_ccsc_m_eamphur_899,อ.ลานสัก,res_country_state_127
nstda_ccsc_m_eamphur_900,อ.สว่างอารมณ์,res_country_state_127
nstda_ccsc_m_eamphur_901,อ.หนองขาหย่าง,res_country_state_127
nstda_ccsc_m_eamphur_902,อ.หนองฉาง,res_country_state_127
nstda_ccsc_m_eamphur_903,อ.ห้วยคต,res_country_state_127
nstda_ccsc_m_eamphur_904,อ.เขมราฐ,res_country_state_128
nstda_ccsc_m_eamphur_905,อ.เขื่องใน,res_country_state_128
nstda_ccsc_m_eamphur_906,อ.เดชอุดม,res_country_state_128
nstda_ccsc_m_eamphur_907,อ.เมืองอุบลราชธานี,res_country_state_128
nstda_ccsc_m_eamphur_908,อ.เหล่าเสือโก้ก,res_country_state_128
nstda_ccsc_m_eamphur_909,อ.โขงเจียม,res_country_state_128
nstda_ccsc_m_eamphur_910,อ.โพธิ์ไทร,res_country_state_128
nstda_ccsc_m_eamphur_911,อ.กุดข้าวปุ้น,res_country_state_128
nstda_ccsc_m_eamphur_912,อ.ดอนมดแดง,res_country_state_128
nstda_ccsc_m_eamphur_913,อ.ตระการพืชผล,res_country_state_128
nstda_ccsc_m_eamphur_914,อ.ตาลสุม,res_country_state_128
nstda_ccsc_m_eamphur_915,อ.ทุ่งศรีอุดม,res_country_state_128
nstda_ccsc_m_eamphur_916,อ.นาเยีย,res_country_state_128
nstda_ccsc_m_eamphur_917,อ.นาจะหลวย,res_country_state_128
nstda_ccsc_m_eamphur_918,อ.นาตาล,res_country_state_128
nstda_ccsc_m_eamphur_919,อ.น้ำขุ่น,res_country_state_128
nstda_ccsc_m_eamphur_920,อ.น้ำยืน,res_country_state_128
nstda_ccsc_m_eamphur_921,อ.บุณฑริก,res_country_state_128
nstda_ccsc_m_eamphur_922,อ.พิบูลมังสาหาร,res_country_state_128
nstda_ccsc_m_eamphur_923,อ.ม่วงสามสิบ,res_country_state_128
nstda_ccsc_m_eamphur_924,อ.วารินชำราบ,res_country_state_128
nstda_ccsc_m_eamphur_925,อ.ศรีเมืองใหม่,res_country_state_128
nstda_ccsc_m_eamphur_926,อ.สว่างวีระวงศ์,res_country_state_128
nstda_ccsc_m_eamphur_927,อ.สำโรง,res_country_state_128
nstda_ccsc_m_eamphur_928,อ.สิรินธร,res_country_state_128
